danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track.name,artist.name,track.popularity,year
0.52,0.717,8,-9.016,1,0.0299,0.101,0.054,0.173,0.568,153.025,audio_features,4A8wLC09mcPYI6ZwM6Ia44,spotify:track:4A8wLC09mcPYI6ZwM6Ia44,https://api.spotify.com/v1/tracks/4A8wLC09mcPYI6ZwM6Ia44,https://api.spotify.com/v1/audio-analysis/4A8wLC09mcPYI6ZwM6Ia44,262267,4,Revelator Eyes,The Paper Kites,9,2018
0.359,0.48,5,-10.634,1,0.0349,0.779,0.00328,0.0784,0.283,171.75,audio_features,4tmwiN9YU7xMjh2hoqcVuI,spotify:track:4tmwiN9YU7xMjh2hoqcVuI,https://api.spotify.com/v1/tracks/4tmwiN9YU7xMjh2hoqcVuI,https://api.spotify.com/v1/audio-analysis/4tmwiN9YU7xMjh2hoqcVuI,305981,4,Taro,alt-J,56,2018
0.611,0.0784,4,-19.97,1,0.0721,0.989,0.911,0.114,0.0895,73.382,audio_features,4WLRcYFMqulwAC6xNMkVFz,spotify:track:4WLRcYFMqulwAC6xNMkVFz,https://api.spotify.com/v1/tracks/4WLRcYFMqulwAC6xNMkVFz,https://api.spotify.com/v1/audio-analysis/4WLRcYFMqulwAC6xNMkVFz,81278,5,Grant's Etude,Vincent Rubinetti,20,2018
0.604,0.894,2,-5,1,0.037,0.0212,0,0.0299,0.901,145.017,audio_features,2jZgzSxNSg1hTCq0ewWHGJ,spotify:track:2jZgzSxNSg1hTCq0ewWHGJ,https://api.spotify.com/v1/tracks/2jZgzSxNSg1hTCq0ewWHGJ,https://api.spotify.com/v1/audio-analysis/2jZgzSxNSg1hTCq0ewWHGJ,187253,4,Junk Of The Heart (Happy),The Kooks,65,2018
0.687,0.341,11,-9.806,0,0.0331,0.766,0.0141,0.0903,0.525,122.056,audio_features,4sTWRd0BOsEwHV2pkvvS6x,spotify:track:4sTWRd0BOsEwHV2pkvvS6x,https://api.spotify.com/v1/tracks/4sTWRd0BOsEwHV2pkvvS6x,https://api.spotify.com/v1/audio-analysis/4sTWRd0BOsEwHV2pkvvS6x,247633,4,And We Were Young Again,The Zombies,12,2018
0.693,0.371,4,-7.539,0,0.033,0.903,1.11e-4,0.107,0.281,131.062,audio_features,5UHGIHSkVRQbKLxnlB91hR,spotify:track:5UHGIHSkVRQbKLxnlB91hR,https://api.spotify.com/v1/tracks/5UHGIHSkVRQbKLxnlB91hR,https://api.spotify.com/v1/audio-analysis/5UHGIHSkVRQbKLxnlB91hR,213548,4,Northern Lights - Acoustic,Death Cab for Cutie,28,2018
0.56,0.578,3,-6.674,0,0.0235,0.0725,0.428,0.167,0.239,97.988,audio_features,53S5XZU34vXJNqPN51iP5B,spotify:track:53S5XZU34vXJNqPN51iP5B,https://api.spotify.com/v1/tracks/53S5XZU34vXJNqPN51iP5B,https://api.spotify.com/v1/audio-analysis/53S5XZU34vXJNqPN51iP5B,325000,4,Red Light,The Paper Kites,2,2018
0.744,0.642,2,-4.6,0,0.031,0.115,3.95e-5,0.279,0.63,94.988,audio_features,6x14bDa42YQnkG3rQygVzx,spotify:track:6x14bDa42YQnkG3rQygVzx,https://api.spotify.com/v1/tracks/6x14bDa42YQnkG3rQygVzx,https://api.spotify.com/v1/audio-analysis/6x14bDa42YQnkG3rQygVzx,256267,4,Imagination,Foster The People,0,2018
0.732,0.625,1,-8.355,0,0.0763,0.44,0.557,0.0749,0.606,119.978,audio_features,0zDbPSywTtafUPLo6awPxD,spotify:track:0zDbPSywTtafUPLo6awPxD,https://api.spotify.com/v1/tracks/0zDbPSywTtafUPLo6awPxD,https://api.spotify.com/v1/audio-analysis/0zDbPSywTtafUPLo6awPxD,391500,4,No Distractions - Vestalus Remix,Semi Precious,30,2018
0.797,0.688,5,-7.871,0,0.034,0.392,5.89e-4,0.146,0.937,127.972,audio_features,6wo5tAfcLnKmIcujzysqem,spotify:track:6wo5tAfcLnKmIcujzysqem,https://api.spotify.com/v1/tracks/6wo5tAfcLnKmIcujzysqem,https://api.spotify.com/v1/audio-analysis/6wo5tAfcLnKmIcujzysqem,221500,4,Si Volviera a Nacer,Jay Ramirez,39,2018
0.222,0.801,9,-4.892,0,0.0394,0.02,0.319,0.114,0.685,200.76,audio_features,6rv4gfOtrlYFrcu03gZkUW,spotify:track:6rv4gfOtrlYFrcu03gZkUW,https://api.spotify.com/v1/tracks/6rv4gfOtrlYFrcu03gZkUW,https://api.spotify.com/v1/audio-analysis/6rv4gfOtrlYFrcu03gZkUW,214400,4,I Follow You,Melody's Echo Chamber,51,2018
0.35,0.859,6,-5.498,1,0.0809,0.0148,5.02e-6,0.0752,0.395,164.608,audio_features,0GENETcbBO2yCnk2nO8S9a,spotify:track:0GENETcbBO2yCnk2nO8S9a,https://api.spotify.com/v1/tracks/0GENETcbBO2yCnk2nO8S9a,https://api.spotify.com/v1/audio-analysis/0GENETcbBO2yCnk2nO8S9a,216427,4,See The Sun,The Kooks,47,2018
0.653,0.445,10,-13.843,0,0.0353,0.889,0.317,0.103,0.563,98.044,audio_features,0px8acghPxrLMXXGaS6Mwe,spotify:track:0px8acghPxrLMXXGaS6Mwe,https://api.spotify.com/v1/tracks/0px8acghPxrLMXXGaS6Mwe,https://api.spotify.com/v1/audio-analysis/0px8acghPxrLMXXGaS6Mwe,275693,4,Who Else Could I Be,Peter Bradley Adams,44,2018
0.59,0.906,5,-2.892,1,0.0618,0.00633,0.00151,0.386,0.541,111.997,audio_features,55sjP3Ng5T0Lcb6dkHdaM8,spotify:track:55sjP3Ng5T0Lcb6dkHdaM8,https://api.spotify.com/v1/tracks/55sjP3Ng5T0Lcb6dkHdaM8,https://api.spotify.com/v1/audio-analysis/55sjP3Ng5T0Lcb6dkHdaM8,223907,4,Style,Foster The People,0,2018
0.52,0.719,10,-6.073,1,0.029,0.237,4.91e-4,0.127,0.74,121.687,audio_features,1SMQHUy5l2zCcBjABLNfgp,spotify:track:1SMQHUy5l2zCcBjABLNfgp,https://api.spotify.com/v1/tracks/1SMQHUy5l2zCcBjABLNfgp,https://api.spotify.com/v1/audio-analysis/1SMQHUy5l2zCcBjABLNfgp,214093,4,Now I Know I'll Never Get over You,The Zombies,12,2018
0.365,0.01,1,-25.268,1,0.0519,0.995,0.924,0.0584,0.0364,135.048,audio_features,6kf7ZCJjEbjZXikivKOsvJ,spotify:track:6kf7ZCJjEbjZXikivKOsvJ,https://api.spotify.com/v1/tracks/6kf7ZCJjEbjZXikivKOsvJ,https://api.spotify.com/v1/audio-analysis/6kf7ZCJjEbjZXikivKOsvJ,347427,3,Claire de lune,Claude Debussy,60,2018
0.745,0.682,1,-4.39,0,0.0287,0.0105,0.0862,0.21,0.938,110.857,audio_features,6zeDYmP3ARpURvpK29Q09P,spotify:track:6zeDYmP3ARpURvpK29Q09P,https://api.spotify.com/v1/tracks/6zeDYmP3ARpURvpK29Q09P,https://api.spotify.com/v1/audio-analysis/6zeDYmP3ARpURvpK29Q09P,242800,4,Someday,Sugar Ray,63,2018
0.741,0.752,2,-4.968,1,0.0386,0.00834,0.00165,0.0438,0.609,114.02,audio_features,73ugi7kJ0rbMC6NUCB8L3S,spotify:track:73ugi7kJ0rbMC6NUCB8L3S,https://api.spotify.com/v1/tracks/73ugi7kJ0rbMC6NUCB8L3S,https://api.spotify.com/v1/audio-analysis/73ugi7kJ0rbMC6NUCB8L3S,211920,4,Worst Nites,Foster The People,0,2018
0.433,0.288,6,-10.801,0,0.0296,0.535,1.69e-4,0.105,0.131,136.939,audio_features,5TB6QgrF0RPIxSCGfRDLoe,spotify:track:5TB6QgrF0RPIxSCGfRDLoe,https://api.spotify.com/v1/tracks/5TB6QgrF0RPIxSCGfRDLoe,https://api.spotify.com/v1/audio-analysis/5TB6QgrF0RPIxSCGfRDLoe,249400,3,We Never Change,Coldplay,63,2018
0.534,0.552,9,-10.287,1,0.0299,0.0478,0.776,0.11,0.259,148.975,audio_features,5Rdh332wRhjgmrqhwFJXAQ,spotify:track:5Rdh332wRhjgmrqhwFJXAQ,https://api.spotify.com/v1/tracks/5Rdh332wRhjgmrqhwFJXAQ,https://api.spotify.com/v1/audio-analysis/5Rdh332wRhjgmrqhwFJXAQ,249333,4,Finding My Way Home,Far Caspian,48,2018
0.52,0.292,9,-12.33,1,0.0405,0.857,3.4e-4,0.0895,0.444,149.667,audio_features,5p5MHsAI1hIHRlXoVMVAQs,spotify:track:5p5MHsAI1hIHRlXoVMVAQs,https://api.spotify.com/v1/tracks/5p5MHsAI1hIHRlXoVMVAQs,https://api.spotify.com/v1/audio-analysis/5p5MHsAI1hIHRlXoVMVAQs,195155,4,Low,Victoria Bigelow,0,2018
0.453,0.324,7,-8.24,1,0.0328,0.807,0,0.139,0.36,101.371,audio_features,4vlOwxVXarAtqruwewLq4i,spotify:track:4vlOwxVXarAtqruwewLq4i,https://api.spotify.com/v1/tracks/4vlOwxVXarAtqruwewLq4i,https://api.spotify.com/v1/audio-analysis/4vlOwxVXarAtqruwewLq4i,225125,4,Hell of a Time (I Been Thinking),Josiah and the Bonnevilles,0,2018
0.495,0.525,7,-9.342,0,0.0301,0.396,0.00736,0.0961,0.249,154.466,audio_features,2DHgvPQD1jApRnT1DBZdrS,spotify:track:2DHgvPQD1jApRnT1DBZdrS,https://api.spotify.com/v1/tracks/2DHgvPQD1jApRnT1DBZdrS,https://api.spotify.com/v1/audio-analysis/2DHgvPQD1jApRnT1DBZdrS,256467,4,High Speed,Coldplay,63,2018
0.573,0.475,10,-9.235,1,0.0294,0.411,1.58e-5,0.0989,0.431,73.907,audio_features,2UKsPrqGAbsVO5ei8Y1JOs,spotify:track:2UKsPrqGAbsVO5ei8Y1JOs,https://api.spotify.com/v1/tracks/2UKsPrqGAbsVO5ei8Y1JOs,https://api.spotify.com/v1/audio-analysis/2UKsPrqGAbsVO5ei8Y1JOs,196640,4,Vultures,Jeremy Loops,46,2018
0.483,0.556,10,-6.065,1,0.029,0.563,2.6e-5,0.144,0.361,96.963,audio_features,70dxONI90ZLQpdrlTTwLox,spotify:track:70dxONI90ZLQpdrlTTwLox,https://api.spotify.com/v1/tracks/70dxONI90ZLQpdrlTTwLox,https://api.spotify.com/v1/audio-analysis/70dxONI90ZLQpdrlTTwLox,250104,3,Edge of the Rainbow,The Zombies,26,2018
0.554,0.315,3,-11.028,1,0.0298,0.828,5.53e-6,0.101,0.325,128.157,audio_features,38zsOOcu31XbbYj9BIPUF1,spotify:track:38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/tracks/38zsOOcu31XbbYj9BIPUF1,https://api.spotify.com/v1/audio-analysis/38zsOOcu31XbbYj9BIPUF1,241787,4,Your Song,Elton John,78,2018
0.565,0.546,11,-7.496,0,0.0314,0.189,0.0015,0.17,0.195,139.757,audio_features,0R8P9KfGJCDULmlEoBagcO,spotify:track:0R8P9KfGJCDULmlEoBagcO,https://api.spotify.com/v1/tracks/0R8P9KfGJCDULmlEoBagcO,https://api.spotify.com/v1/audio-analysis/0R8P9KfGJCDULmlEoBagcO,273427,4,Trouble,Coldplay,73,2018
0.566,0.354,1,-8.01,1,0.029,0.822,0.00201,0.0768,0.288,89.943,audio_features,6CTTipcCa8RZX8aY0mttHa,spotify:track:6CTTipcCa8RZX8aY0mttHa,https://api.spotify.com/v1/tracks/6CTTipcCa8RZX8aY0mttHa,https://api.spotify.com/v1/audio-analysis/6CTTipcCa8RZX8aY0mttHa,264587,4,Same Drugs,MisterWives,42,2018
0.54,0.603,7,-7.01,0,0.0278,0.543,0.00236,0.104,0.423,124.915,audio_features,6XmDaBFBOxNKrO0EBywWOU,spotify:track:6XmDaBFBOxNKrO0EBywWOU,https://api.spotify.com/v1/tracks/6XmDaBFBOxNKrO0EBywWOU,https://api.spotify.com/v1/audio-analysis/6XmDaBFBOxNKrO0EBywWOU,245212,4,Chasing the Past,The Zombies,29,2018
0.346,0.886,0,-5.37,0,0.0417,0.00214,0.882,0.115,0.298,113.62,audio_features,7vRNwVT82jHpP8qCWDJGL9,spotify:track:7vRNwVT82jHpP8qCWDJGL9,https://api.spotify.com/v1/tracks/7vRNwVT82jHpP8qCWDJGL9,https://api.spotify.com/v1/audio-analysis/7vRNwVT82jHpP8qCWDJGL9,576811,4,Su Ausencia,Kinder,14,2018
0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,audio_features,7D0RhFcb3CrfPuTJ0obrod,spotify:track:7D0RhFcb3CrfPuTJ0obrod,https://api.spotify.com/v1/tracks/7D0RhFcb3CrfPuTJ0obrod,https://api.spotify.com/v1/audio-analysis/7D0RhFcb3CrfPuTJ0obrod,227093,3,Sparks,Coldplay,84,2018
0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-6,0.0925,0.341,136.571,audio_features,3gdewACMIVMEWVbyb8O9sY,spotify:track:3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,281613,4,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,81,2018
0.553,0.853,8,-3.668,1,0.0339,6.84e-4,0,0.126,0.506,122.023,audio_features,56sk7jBpZV0CD31G9hEU3b,spotify:track:56sk7jBpZV0CD31G9hEU3b,https://api.spotify.com/v1/tracks/56sk7jBpZV0CD31G9hEU3b,https://api.spotify.com/v1/audio-analysis/56sk7jBpZV0CD31G9hEU3b,231400,4,Animal I Have Become,Three Days Grace,73,2018
0.752,0.543,1,-9.483,1,0.0398,0.623,0.0706,0.107,0.282,126.001,audio_features,044qU7kwVZaDwzWnRsmVVL,spotify:track:044qU7kwVZaDwzWnRsmVVL,https://api.spotify.com/v1/tracks/044qU7kwVZaDwzWnRsmVVL,https://api.spotify.com/v1/audio-analysis/044qU7kwVZaDwzWnRsmVVL,233280,4,I Dare You,The xx,0,2018
0.309,0.673,1,-5.524,0,0.0319,0.0236,1.44e-4,0.0635,0.0732,147.599,audio_features,2mLgOcRkEgq89j8WstUpui,spotify:track:2mLgOcRkEgq89j8WstUpui,https://api.spotify.com/v1/tracks/2mLgOcRkEgq89j8WstUpui,https://api.spotify.com/v1/audio-analysis/2mLgOcRkEgq89j8WstUpui,318773,4,Spies,Coldplay,60,2018
0.358,0.773,2,-6.168,1,0.0339,0.173,2.9e-4,0.105,0.722,116.529,audio_features,3O9RTK9PR0gIwREF8huHCR,spotify:track:3O9RTK9PR0gIwREF8huHCR,https://api.spotify.com/v1/tracks/3O9RTK9PR0gIwREF8huHCR,https://api.spotify.com/v1/audio-analysis/3O9RTK9PR0gIwREF8huHCR,240001,4,Moving On,The Zombies,23,2018
0.486,0.784,0,-6.68,1,0.0852,0.0339,0.00452,0.53,0.315,195.154,audio_features,7hwcojGiRqYm100tSmpZE3,spotify:track:7hwcojGiRqYm100tSmpZE3,https://api.spotify.com/v1/tracks/7hwcojGiRqYm100tSmpZE3,https://api.spotify.com/v1/audio-analysis/7hwcojGiRqYm100tSmpZE3,241640,4,Lisztomania,Phoenix,65,2018
0.703,0.352,4,-14.859,1,0.0428,0.356,0.00378,0.0715,0.85,108.003,audio_features,65AABj5XsDcxGT92w3jK0o,spotify:track:65AABj5XsDcxGT92w3jK0o,https://api.spotify.com/v1/tracks/65AABj5XsDcxGT92w3jK0o,https://api.spotify.com/v1/audio-analysis/65AABj5XsDcxGT92w3jK0o,170021,4,To the Moon,Junodream,0,2018
0.429,0.661,11,-7.227,1,0.0281,0.00239,1.21e-4,0.234,0.285,173.372,audio_features,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4,Yellow,Coldplay,87,2018
0.629,0.57,0,-6.076,1,0.0472,0.158,0.0214,0.0778,0.0945,121.021,audio_features,1aXeg5uXYoFsxkNzlRJdWO,spotify:track:1aXeg5uXYoFsxkNzlRJdWO,https://api.spotify.com/v1/tracks/1aXeg5uXYoFsxkNzlRJdWO,https://api.spotify.com/v1/audio-analysis/1aXeg5uXYoFsxkNzlRJdWO,244711,4,Like in the Movies,Vlad Holiday,46,2018
0.521,0.848,7,-3.474,1,0.0423,0.00606,9.24e-5,0.115,0.548,119.99,audio_features,5mY7E0YdZ5vBWSrY779MM0,spotify:track:5mY7E0YdZ5vBWSrY779MM0,https://api.spotify.com/v1/tracks/5mY7E0YdZ5vBWSrY779MM0,https://api.spotify.com/v1/audio-analysis/5mY7E0YdZ5vBWSrY779MM0,277475,4,Fractured and Dazed,The Kooks,39,2018
0.719,0.261,6,-13.884,0,0.046,0.861,3.98e-5,0.108,0.282,123.99,audio_features,4DLc63Y8A4Nj4YIohUJv9I,spotify:track:4DLc63Y8A4Nj4YIohUJv9I,https://api.spotify.com/v1/tracks/4DLc63Y8A4Nj4YIohUJv9I,https://api.spotify.com/v1/audio-analysis/4DLc63Y8A4Nj4YIohUJv9I,222867,4,Raconte-moi...,Stacey Kent,0,2018
0.602,0.612,0,-8.409,1,0.0335,0.206,0.00607,0.107,0.453,122.062,audio_features,2QhURnm7mQDxBb5jWkbDug,spotify:track:2QhURnm7mQDxBb5jWkbDug,https://api.spotify.com/v1/tracks/2QhURnm7mQDxBb5jWkbDug,https://api.spotify.com/v1/audio-analysis/2QhURnm7mQDxBb5jWkbDug,136867,4,Don't Panic,Coldplay,67,2018
0.38,0.0424,7,-27.765,1,0.0378,0.991,0.859,0.0713,0.0667,106.427,audio_features,1Gm70ltm4YcUUnZ8ZQEX1P,spotify:track:1Gm70ltm4YcUUnZ8ZQEX1P,https://api.spotify.com/v1/tracks/1Gm70ltm4YcUUnZ8ZQEX1P,https://api.spotify.com/v1/audio-analysis/1Gm70ltm4YcUUnZ8ZQEX1P,239507,4,"V. May, ""White Nights""",Pyotr Ilyich Tchaikovsky,19,2018
0.48,0.418,11,-9.622,0,0.0312,0.505,0.00416,0.11,0.319,132.404,audio_features,5fQa04cwDF11Giq5N2tGdU,spotify:track:5fQa04cwDF11Giq5N2tGdU,https://api.spotify.com/v1/tracks/5fQa04cwDF11Giq5N2tGdU,https://api.spotify.com/v1/audio-analysis/5fQa04cwDF11Giq5N2tGdU,294000,4,After Rain,Dermot Kennedy,60,2018
0.458,0.513,2,-10.22,1,0.102,0.595,0,0.221,0.228,143.44,audio_features,0l7juCsOXlk7gF6jet8tB0,spotify:track:0l7juCsOXlk7gF6jet8tB0,https://api.spotify.com/v1/tracks/0l7juCsOXlk7gF6jet8tB0,https://api.spotify.com/v1/audio-analysis/0l7juCsOXlk7gF6jet8tB0,195680,3,3WW (feat. Lomepal) - Lomepal Version,alt-J,27,2018
0.396,0.803,4,-6.186,1,0.0487,0.0334,0,0.0688,0.286,116.705,audio_features,0qksx8mV28lztYIZ1om8ml,spotify:track:0qksx8mV28lztYIZ1om8ml,https://api.spotify.com/v1/tracks/0qksx8mV28lztYIZ1om8ml,https://api.spotify.com/v1/audio-analysis/0qksx8mV28lztYIZ1om8ml,304200,3,Shiver,Coldplay,67,2018
0.576,0.698,1,-8.011,1,0.035,0.122,0.198,0.117,0.698,95.978,audio_features,79xbBvSiL94cKEww2amEI4,spotify:track:79xbBvSiL94cKEww2amEI4,https://api.spotify.com/v1/tracks/79xbBvSiL94cKEww2amEI4,https://api.spotify.com/v1/audio-analysis/79xbBvSiL94cKEww2amEI4,223520,4,Electric Indigo,The Paper Kites,14,2018
0.288,0.0127,11,-30.61,1,0.0564,0.993,0.886,0.0951,0.116,71.378,audio_features,2ZFuSEp0KHd2hMmQzXWOCH,spotify:track:2ZFuSEp0KHd2hMmQzXWOCH,https://api.spotify.com/v1/tracks/2ZFuSEp0KHd2hMmQzXWOCH,https://api.spotify.com/v1/audio-analysis/2ZFuSEp0KHd2hMmQzXWOCH,318067,4,"Nocturne in B Major, Op. 32, No. 1",Frédéric Chopin,20,2018
0.473,0.23,6,-16.708,0,0.0332,0.905,0.00206,0.0995,0.114,87.708,audio_features,0lqc52ftWefnntFH4Ul2AN,spotify:track:0lqc52ftWefnntFH4Ul2AN,https://api.spotify.com/v1/tracks/0lqc52ftWefnntFH4Ul2AN,https://api.spotify.com/v1/audio-analysis/0lqc52ftWefnntFH4Ul2AN,252680,3,Sait-on Jamais?,Stacey Kent,0,2018
0.555,0.0845,4,-18.348,1,0.0518,0.871,2.27e-6,0.138,0.375,137.001,audio_features,4qzoHxgp42ylb18ga1SWTL,spotify:track:4qzoHxgp42ylb18ga1SWTL,https://api.spotify.com/v1/tracks/4qzoHxgp42ylb18ga1SWTL,https://api.spotify.com/v1/audio-analysis/4qzoHxgp42ylb18ga1SWTL,46200,4,Parachutes,Coldplay,60,2018
0.613,0.651,11,-10.048,1,0.0513,0.103,3.68e-4,0.101,0.6,141.961,audio_features,0DyZx471Ab72xTOFE47q9h,spotify:track:0DyZx471Ab72xTOFE47q9h,https://api.spotify.com/v1/tracks/0DyZx471Ab72xTOFE47q9h,https://api.spotify.com/v1/audio-analysis/0DyZx471Ab72xTOFE47q9h,236635,4,Penelope,Early Eyes,47,2018
0.624,0.761,0,-6.176,1,0.0264,0.562,3.96e-5,0.355,0.675,107.785,audio_features,4kaMiQWNkQdXHcxCm2ulqy,spotify:track:4kaMiQWNkQdXHcxCm2ulqy,https://api.spotify.com/v1/tracks/4kaMiQWNkQdXHcxCm2ulqy,https://api.spotify.com/v1/audio-analysis/4kaMiQWNkQdXHcxCm2ulqy,214831,4,Maybe Tomorrow,The Zombies,14,2018
0.443,0.105,9,-28.246,1,0.0483,0.988,0.896,0.137,0.423,110.843,audio_features,1PyjDcO8ux7saOV71k3Upo,spotify:track:1PyjDcO8ux7saOV71k3Upo,https://api.spotify.com/v1/tracks/1PyjDcO8ux7saOV71k3Upo,https://api.spotify.com/v1/audio-analysis/1PyjDcO8ux7saOV71k3Upo,229947,4,II. Adagio,Wolfgang Amadeus Mozart,17,2018
0.374,0.456,6,-7.35,0,0.0368,0.104,1.76e-4,0.197,0.0763,135.643,audio_features,1RNtm45kw0hPMBz7gKiIYu,spotify:track:1RNtm45kw0hPMBz7gKiIYu,https://api.spotify.com/v1/tracks/1RNtm45kw0hPMBz7gKiIYu,https://api.spotify.com/v1/audio-analysis/1RNtm45kw0hPMBz7gKiIYu,436440,4,Everything's Not Lost - Includes Hidden Track 'Life Is For Living',Coldplay,58,2018
0.599,0.691,4,-4.571,1,0.0301,0.0489,0,0.0835,0.729,131.578,audio_features,3jp7Ryj1sX3riA7NQaVlLd,spotify:track:3jp7Ryj1sX3riA7NQaVlLd,https://api.spotify.com/v1/tracks/3jp7Ryj1sX3riA7NQaVlLd,https://api.spotify.com/v1/audio-analysis/3jp7Ryj1sX3riA7NQaVlLd,215853,4,Whistle For The Choir,The Fratellis,52,2018
0.757,0.435,8,-10.139,0,0.032,0.339,0.396,0.0997,0.942,135.639,audio_features,5FNRngWeBEpR8BiGLlNm2l,spotify:track:5FNRngWeBEpR8BiGLlNm2l,https://api.spotify.com/v1/tracks/5FNRngWeBEpR8BiGLlNm2l,https://api.spotify.com/v1/audio-analysis/5FNRngWeBEpR8BiGLlNm2l,126600,4,Tell Her No,The Zombies,51,2018
0.245,0.104,4,-21.913,1,0.0377,0.99,0.867,0.0717,0.112,77.566,audio_features,2U7uTKRpBsUMN5ptXeyN2j,spotify:track:2U7uTKRpBsUMN5ptXeyN2j,https://api.spotify.com/v1/tracks/2U7uTKRpBsUMN5ptXeyN2j,https://api.spotify.com/v1/audio-analysis/2U7uTKRpBsUMN5ptXeyN2j,213347,4,"Lento, ma non troppo",Frédéric Chopin,22,2018
0.791,0.344,2,-12.706,1,0.0468,0.761,3.41e-6,0.12,0.472,124.257,audio_features,4IJcZGJbZy0FQEC7oNnfVg,spotify:track:4IJcZGJbZy0FQEC7oNnfVg,https://api.spotify.com/v1/tracks/4IJcZGJbZy0FQEC7oNnfVg,https://api.spotify.com/v1/audio-analysis/4IJcZGJbZy0FQEC7oNnfVg,227427,4,La vénus du mélo,Stacey Kent,0,2018
0.789,0.476,9,-10.674,1,0.0338,0.782,0.0937,0.113,0.773,123.977,audio_features,5L3XdGLaieG0cGpgsFmzku,spotify:track:5L3XdGLaieG0cGpgsFmzku,https://api.spotify.com/v1/tracks/5L3XdGLaieG0cGpgsFmzku,https://api.spotify.com/v1/audio-analysis/5L3XdGLaieG0cGpgsFmzku,316468,4,Acolyte,"Slaughter Beach, Dog",0,2018
0.485,0.801,9,-6.101,1,0.0274,0.0623,2.91e-4,0.0979,0.834,137.055,audio_features,5J9Gx4nLESEa6p0uBELb5u,spotify:track:5J9Gx4nLESEa6p0uBELb5u,https://api.spotify.com/v1/tracks/5J9Gx4nLESEa6p0uBELb5u,https://api.spotify.com/v1/audio-analysis/5J9Gx4nLESEa6p0uBELb5u,248813,4,New York,The Zombies,15,2018
0.242,0.092,11,-26.263,1,0.0339,0.994,0.907,0.0811,0.371,100.652,audio_features,32yJUYqJ2we2rypZbdprrl,spotify:track:32yJUYqJ2we2rypZbdprrl,https://api.spotify.com/v1/tracks/32yJUYqJ2we2rypZbdprrl,https://api.spotify.com/v1/audio-analysis/32yJUYqJ2we2rypZbdprrl,173627,4,"Song Without Words in E Major, Op. 19, No. 1",Felix Mendelssohn,20,2018
0.665,0.721,9,-4.082,1,0.0269,0.00415,9.5e-4,0.127,0.65,127.031,audio_features,6pcUM78WIkEfPzsWPIqG3l,spotify:track:6pcUM78WIkEfPzsWPIqG3l,https://api.spotify.com/v1/tracks/6pcUM78WIkEfPzsWPIqG3l,https://api.spotify.com/v1/audio-analysis/6pcUM78WIkEfPzsWPIqG3l,159213,4,Stay,The Hails,0,2018
0.47,0.894,10,-2.621,0,0.0418,0.0322,5.4e-5,0.0903,0.311,126.03,audio_features,4ZkGNzavB3e5mPpEP8HUjB,spotify:track:4ZkGNzavB3e5mPpEP8HUjB,https://api.spotify.com/v1/tracks/4ZkGNzavB3e5mPpEP8HUjB,https://api.spotify.com/v1/audio-analysis/4ZkGNzavB3e5mPpEP8HUjB,307347,4,Queen Of Peace,Florence + The Machine,46,2018
0.372,0.0084,1,-25.446,1,0.0454,0.992,0.913,0.0695,0.0783,136.93,audio_features,1TFcRYINIh79PoMtK6k7RW,spotify:track:1TFcRYINIh79PoMtK6k7RW,https://api.spotify.com/v1/tracks/1TFcRYINIh79PoMtK6k7RW,https://api.spotify.com/v1/audio-analysis/1TFcRYINIh79PoMtK6k7RW,335400,4,"No. 15 in D-Flat Major ""Raindrop""",Frédéric Chopin,22,2018
0.394,0.0221,7,-28.439,0,0.0535,0.993,0.9,0.189,0.183,74.435,audio_features,6DWYiTubKw2kr3grLxAG58,spotify:track:6DWYiTubKw2kr3grLxAG58,https://api.spotify.com/v1/tracks/6DWYiTubKw2kr3grLxAG58,https://api.spotify.com/v1/audio-analysis/6DWYiTubKw2kr3grLxAG58,208440,3,No. 7,Robert Schumann,21,2018
0.441,0.319,8,-13.278,1,0.0365,0.932,3.83e-4,0.102,0.284,83.35,audio_features,4wFIX5TaIwCJEUp1Hl6kOR,spotify:track:4wFIX5TaIwCJEUp1Hl6kOR,https://api.spotify.com/v1/tracks/4wFIX5TaIwCJEUp1Hl6kOR,https://api.spotify.com/v1/audio-analysis/4wFIX5TaIwCJEUp1Hl6kOR,264320,4,L'etang,Stacey Kent,0,2018
